CustomerID,TotalQuantity,TransactionNum,AvgPurchaseAmount,TotalSpent,PercentReturned
13812,330,3,14.142222222222223,509.12,0.0
13813,538,5,17.448028169014083,1238.81,2.8169014084507045
13814,791,3,24.615000000000002,1427.67,1.7241379310344827
13815,2130,5,19.87,3516.9900000000002,0.5649717514124294
13816,247,4,14.451212121212121,476.89,15.151515151515152
13817,210,2,14.736666666666666,353.68,0.0
13819,607,3,23.371944444444445,841.39,0.0
13821,153,2,6.315084745762712,372.59,0.0
13822,494,2,5.589166666666666,536.56,0.0
13823,413,2,22.838,913.52,0.0
13824,609,5,31.782391304347826,1461.99,0.0
13826,78,2,12.954166666666666,155.45,16.666666666666664
13827,141,3,4.020430107526882,373.9,0.0
13828,164,1,12.104000000000001,181.56,0.0
13829,-12,1,-101.39999999999999,-101.39999999999999,100.0
13831,450,6,19.664054054054052,1455.1399999999999,0.0
13832,25,2,10.237499999999999,40.949999999999996,25.0
13833,116,1,12.779310344827588,370.6,0.0
13835,440,4,14.92290909090909,820.76,0.0
13837,166,2,13.265789473684212,252.05,0.0
13838,263,4,3.842126436781609,668.53,0.0
13841,23,1,19.55,19.55,0.0
13842,1694,9,15.33878640776699,3159.79,0.0
13844,195,1,18.0485,360.97,0.0
13845,146,1,28.16,253.44,0.0
13846,383,4,14.384655172413794,834.3100000000001,5.172413793103448
13848,115,3,10.626000000000001,53.13,0.0
13849,1002,2,14.865940594059406,1501.46,0.0
13850,936,2,16.669787234042552,1566.96,1.0638297872340425
13851,1100,3,20.60246913580247,1668.8,0.0
13853,288,2,38.278333333333336,918.6800000000001,4.166666666666666
13854,1704,29,55.724736842105266,6352.62,3.508771929824561
13856,196,5,9.57764705882353,162.82,17.647058823529413
13858,75,1,19.64272727272727,216.07,0.0
13859,125,1,7.015357142857143,196.43,0.0
13860,562,6,15.658181818181818,1205.68,1.2987012987012987
13862,1637,10,15.220422535211268,2161.3,2.112676056338028
13863,215,2,13.169090909090908,289.71999999999997,9.090909090909092
13865,204,4,16.002,480.06,0.0
13866,57,1,20.810000000000002,145.67000000000002,0.0
13867,504,3,16.11770491803279,983.1800000000001,0.0
13868,452,2,15.99848484848485,527.95,0.0
13869,1687,4,9.888859934853421,3035.88,0.0
13870,1129,10,19.0528813559322,2248.24,2.5423728813559325
13871,2722,14,18.428313609467455,6228.77,0.591715976331361
13873,137,4,15.58375,374.01,4.166666666666666
13874,169,1,20.677777777777777,372.2,0.0
13875,1234,5,16.087788461538462,1673.13,0.0
13876,36,1,16.52857142857143,115.7,0.0
13877,58,1,21.74666666666667,65.24000000000001,0.0
13878,416,1,33.47777777777778,1205.2,0.0
13880,1798,13,18.99478787878788,3134.14,0.0
13881,3291,22,39.76327777777778,7157.39,1.1111111111111112
13882,789,6,15.482878787878787,1021.87,1.5151515151515151
13883,1310,9,15.494967741935483,2401.72,8.38709677419355
13884,278,6,12.4025,744.15,1.6666666666666667
13885,181,2,17.405357142857145,487.35,0.0
13886,126,1,14.71625,235.46,0.0
13887,146,1,18.047368421052635,342.90000000000003,0.0
13888,256,2,14.6645,586.58,0.0
13889,143,1,27.373333333333335,410.6,0.0
13890,818,14,16.236491228070175,1850.96,3.508771929824561
13892,458,4,16.887407407407405,455.96,0.0
13893,135,1,30.011904761904763,630.25,0.0
13894,274,5,15.324333333333334,459.73,10.0
13895,1208,5,20.149159663865547,2397.75,0.8403361344537815
13897,199,1,18.28058823529412,310.77,0.0
13898,130,1,12.938333333333333,155.26,0.0
13899,156,2,19.54315789473684,371.32,0.0
13900,410,3,15.891162790697676,683.32,0.0
13901,1547,5,17.70557046979866,2638.13,0.0
13904,325,2,12.66576923076923,329.31,0.0
13908,1276,5,16.767539682539685,2112.71,3.1746031746031744
13911,1688,9,14.576621621621623,2157.34,0.0
13914,351,3,17.892058823529414,608.33,2.941176470588235
13917,224,2,14.856666666666667,267.42,0.0
13918,434,2,24.362666666666666,730.88,0.0
13919,419,3,9.514242424242425,313.97,15.151515151515152
13922,84,1,21.187142857142856,148.31,0.0
13923,185,1,17.5515,351.03000000000003,0.0
13924,1274,11,11.43992700729927,1567.27,14.5985401459854
13925,307,6,11.919777777777778,536.39,8.88888888888889
13926,101,1,17.241818181818186,189.66000000000003,0.0
13927,211,1,16.547619047619047,347.5,0.0
13928,129,4,16.18037037037037,436.87,0.0
13929,120,3,57.7,577.0,10.0
13930,266,2,19.396470588235296,329.74,0.0
13931,680,3,19.498983050847457,1150.44,1.694915254237288
13932,72,1,18.5125,296.2,0.0
13933,205,2,26.469130434782613,608.7900000000001,0.0
13934,383,1,28.962903225806453,897.85,0.0
13936,309,2,13.247037037037037,357.67,3.7037037037037033
13937,110,1,16.422222222222224,147.8,0.0
13938,70,1,10.237142857142857,71.66,0.0
13939,715,4,11.047173913043478,508.17,2.1739130434782608
13940,462,4,16.423061224489796,804.73,0.0
13941,796,7,49.82851063829787,2341.94,4.25531914893617
13946,192,3,25.37181818181818,279.09,0.0
13947,44,1,18.119999999999997,90.6,0.0
13948,39,1,33.35,100.05,0.0
13949,2173,6,14.0018125,2240.29,0.0
13950,309,5,17.68138888888889,636.53,2.7777777777777777
13951,347,3,15.76076923076923,614.67,0.0
13952,1292,3,21.98464492753623,3033.881,0.7246376811594203
13953,284,7,23.305,466.1,0.0
13954,141,3,11.552999999999999,346.59,16.666666666666664
13955,154,2,9.044242424242423,298.46,0.0
13956,471,5,6.310855263157895,959.25,0.0
13958,-23,1,-17.91,-89.55,100.0
13959,355,3,6.4798913043478255,596.15,0.0
13960,140,2,19.136666666666667,229.64,0.0
13962,85,2,12.743636363636364,140.18,0.0
13963,380,4,17.487714285714286,612.07,0.0
13967,29,1,32.225,64.45,0.0
13969,3900,20,12.30872037914692,7791.42,1.1058451816745656
13971,1666,11,16.438734177215192,2597.32,5.69620253164557
13972,180,2,12.548,188.22,0.0
13973,107,1,23.814545454545453,261.96,0.0
13974,249,1,14.77107142857143,413.59000000000003,0.0
13975,1603,7,7.193823529411765,2445.9,0.5882352941176471
13976,127,1,34.409000000000006,344.09000000000003,0.0
13978,206,2,10.668666666666667,160.03,0.0
13979,627,1,16.00537037037037,864.29,0.0
13980,128,1,15.77090909090909,173.48,0.0
13982,1019,5,15.028173913043478,1728.24,3.4782608695652173
13983,1048,13,14.392410714285715,1611.95,4.464285714285714
13984,216,6,22.864117647058823,388.69,5.88235294117647
13985,3395,16,19.70359773371105,6955.37,0.56657223796034
13986,177,1,16.426153846153845,213.54,0.0
13988,2656,9,15.82163179916318,3781.37,2.092050209205021
13989,561,2,16.75829268292683,687.09,0.0
13990,164,1,18.820625,301.13,0.0
13991,811,7,9.04906976744186,778.22,2.3255813953488373
13992,64,1,15.36,76.8,0.0
13993,863,12,24.38608,3048.2599999999998,3.2
13994,923,6,14.570903225806454,2258.4900000000002,0.0
13995,862,6,15.84712643678161,1378.7,1.1494252873563218
13999,2161,15,17.921650943396227,3799.39,1.8867924528301887
14000,257,2,23.03875,368.62,6.25
14001,497,4,31.22675,1249.07,2.5
14002,701,2,10.162340425531914,477.63,0.0
14004,2227,7,23.15812865497076,3960.04,0.0
14005,1440,5,23.861547619047617,2004.37,0.0
14006,388,3,20.898666666666667,626.96,0.0
14009,358,3,15.533636363636363,683.48,4.545454545454546
14012,156,1,29.381818181818186,323.20000000000005,0.0
14013,409,3,13.315588235294118,452.73,0.0
14014,770,1,10.10051282051282,393.92,0.0
14015,279,1,39.5635,791.27,0.0
14016,1796,5,22.211913580246915,3598.33,0.6172839506172839
14019,742,4,16.718823529411765,1136.8799999999999,2.941176470588235
14020,421,2,16.11846153846154,628.62,0.0
14021,190,3,26.90909090909091,592.0,0.0
14022,432,1,14.901785714285714,417.25,0.0
14023,327,2,18.350322580645162,568.86,0.0
14024,148,2,20.08125,321.3,0.0
14027,62,1,17.47,104.82,0.0
14029,178,2,27.301333333333332,409.52,0.0
14030,1447,8,7.497736625514404,1821.95,0.0
14031,2903,23,39.46065891472868,10180.85,3.10077519379845
14032,1678,18,17.255723684210526,2622.87,5.921052631578947
14034,314,4,5.100326086956522,469.23,3.260869565217391
14035,639,5,18.791666666666668,1240.25,0.0
14036,267,1,16.100789473684213,611.83,0.0
14037,46,2,5.257142857142858,147.20000000000002,0.0
14038,955,4,16.677311827956988,1550.99,1.0752688172043012
14039,67,1,19.325,115.95,0.0
14040,1389,15,13.633485477178423,3285.67,2.4896265560165975
14041,94,1,6.733809523809524,141.41,0.0
14044,308,4,2.858708133971292,597.47,0.0
14045,138,4,96.98333333333333,581.9,0.0
14046,278,1,6.300714285714286,88.21000000000001,0.0
14047,314,7,34.16441176470589,1161.5900000000001,5.88235294117647
14048,249,2,4.203181818181818,369.88,3.4090909090909087
14049,3390,6,10.358633663366335,5231.11,3.3663366336633667
14050,680,2,13.717777777777778,740.76,0.0
14051,3213,26,62.36948837209302,13409.44,2.3255813953488373
14052,89,1,3.9957142857142856,223.76,0.0
14053,71,2,23.72,94.88,0.0
14054,62,1,15.409999999999998,92.46,0.0
14055,114,1,36.244,362.44,0.0
14056,4171,29,7.137446808510639,8051.04,1.950354609929078
14057,3655,18,17.25192439862543,5020.31,2.405498281786942
14059,91,1,19.018749999999997,152.14999999999998,0.0
14060,3498,20,20.648177339901476,4191.58,0.49261083743842365
14062,2030,12,47.27198198198199,5247.1900000000005,0.0
14064,761,7,10.890487804878049,893.02,2.4390243902439024
14066,45,1,19.95,139.65,0.0
14067,292,2,6.5175,338.91,0.0
14068,73,1,11.072916666666666,265.75,0.0
14071,896,9,3.7384684684684686,1244.91,2.7027027027027026
14073,126,2,9.925714285714287,138.96,7.142857142857142
14075,675,3,19.899302325581395,855.67,0.0
14076,81,1,2.4776086956521737,113.97,0.0
14077,242,5,10.743333333333334,451.22,0.0
14078,306,6,15.69953846153846,1020.4699999999999,0.0
14079,189,1,17.857499999999998,214.29,0.0
14080,48,1,11.399999999999999,45.599999999999994,0.0
14081,573,4,5.575448717948718,869.77,1.9230769230769231
14082,97,1,5.993103448275862,173.8,0.0
14083,628,9,5.478618784530386,991.63,0.0
14085,2865,19,9.384745011086476,4232.52,0.22172949002217296
14087,239,2,2.628,183.96,1.4285714285714286
14088,8840,14,62.84779661016949,37080.2,0.1694915254237288
14089,108,1,10.25,143.5,0.0
14090,23,1,24.380000000000003,24.380000000000003,0.0
14092,2024,17,18.577972350230414,4031.42,1.3824884792626728
14093,379,1,4.130190476190476,433.67,0.0
14096,15478,34,9.181283151326053,47081.619999999995,0.33151326053042124
14098,101,1,6.845714285714285,143.76,0.0
14099,1909,12,11.474007936507938,2891.4500000000003,0.7936507936507936
14100,64,1,7.496153846153846,194.9,0.0
14101,761,6,37.93571428571428,1327.75,0.0
14102,734,8,12.529523809523809,1052.48,5.952380952380952
14104,71,2,5.283333333333333,110.94999999999999,0.0
14105,771,2,16.121052631578948,1225.2,2.631578947368421
14107,1638,8,20.750564516129035,2573.07,0.8064516129032258
14108,372,3,16.53342857142857,578.67,2.857142857142857
14109,56,2,5.728571428571429,80.2,35.714285714285715
14110,1889,13,25.627261146496814,4023.48,0.6369426751592357
14111,160,5,28.822727272727274,317.05,9.090909090909092
14112,1506,12,15.343063583815029,2654.35,7.514450867052023
14113,452,8,21.3665,854.66,15.0
14114,101,2,19.768666666666665,296.53,0.0
14116,667,5,18.470555555555553,1329.8799999999999,0.0
14117,69,1,28.75,86.25,0.0
14119,-2,1,-16.9,-16.9,100.0
14121,1857,6,16.23577639751553,2613.96,1.2422360248447204
14124,115,1,8.234,41.17,0.0
14125,1612,3,15.863233532934132,2649.16,0.0
14126,150,4,18.495625,295.93,6.25
14127,320,3,16.115000000000002,709.0600000000001,0.0
14128,549,2,13.643478260869566,627.6,0.0
14129,562,5,21.223461538461542,1103.6200000000001,0.0
14130,233,1,6.8061194029850745,456.01,0.0
14132,2672,12,15.640049751243781,3143.65,0.4975124378109453
14133,324,5,18.012666666666668,540.38,6.666666666666667
14135,1962,15,25.946194029850744,3476.79,0.0
14138,597,2,20.617872340425535,969.0400000000001,0.0
14139,405,1,13.23076923076923,344.0,0.0
14140,775,3,13.538955223880597,907.11,1.4925373134328357
14141,334,6,18.915869565217392,870.13,13.043478260869565
14142,289,1,13.913181818181819,306.09000000000003,0.0
14143,30,1,16.5,115.5,0.0
14145,241,5,99.41250000000001,1192.95,8.333333333333332
14146,1956,6,12.682612244897959,3107.24,14.285714285714285
14147,85,3,72.175,433.04999999999995,16.666666666666664
14148,16,1,38.06666666666667,114.2,0.0
14149,139,3,6.683249999999999,267.33,30.0
14150,459,2,23.54769230769231,612.24,0.0
14152,662,3,11.9002,595.01,2.0
14154,454,2,19.376730769230768,1007.5899999999999,0.0
14155,25,1,19.791666666666668,118.75,0.0
14156,18126,66,31.6983661971831,45011.68,1.4084507042253522
14157,247,3,7.9491836734693875,389.51,2.0408163265306123
14158,615,1,11.353170731707317,465.48,0.0
14159,4293,14,3.814100660066006,4622.69,0.6600660066006601
14161,453,3,10.004907407407407,1080.53,0.0
14162,117,2,10.376399999999999,259.40999999999997,0.0
14163,584,4,34.395384615384614,1788.56,0.0
14164,535,2,27.741724137931033,804.51,0.0
14165,54,1,4.7236,118.09,0.0
14167,150,4,10.910384615384617,567.34,0.0
14171,167,1,6.046379310344827,350.69,0.0
14173,137,4,12.972068965517241,376.19,0.0
14174,94,1,5.113846153846154,132.96,0.0
14175,1421,7,17.733170731707315,2908.24,9.146341463414634
14176,207,5,17.65625,565.0,3.125
14177,191,5,12.413720930232557,533.79,2.3255813953488373
14178,1411,7,4.856758409785933,1588.16,0.0
14179,329,2,4.282909090909091,706.68,0.0
14180,709,31,15.449072580645161,3831.37,3.225806451612903
14184,127,1,17.928749999999997,430.28999999999996,0.0
14185,6,1,12.699999999999998,38.099999999999994,0.0
14188,1107,10,27.625070422535213,1961.38,8.450704225352112
14189,3334,24,15.595776173285198,4320.03,4.332129963898916
14191,3235,14,17.035209125475287,4480.26,1.520912547528517
14193,412,2,19.38142857142857,814.02,0.0
14194,5289,32,17.670629139072847,10673.06,4.13907284768212
14195,89,3,41.48125,331.85,12.5
14196,91,1,34.445,206.67,0.0
14198,251,7,14.040227272727272,617.77,11.363636363636363
14199,28,1,72.69999999999999,145.39999999999998,0.0
14201,380,9,15.315897435897437,597.32,5.128205128205128
14204,82,1,3.5336363636363632,155.48,0.0
14205,109,4,5.898717948717949,230.05,38.46153846153847
14206,269,2,14.21285714285714,298.46999999999997,4.761904761904762
14208,109,1,14.841,148.41,0.0
14209,602,7,21.19465909090909,1865.13,1.1363636363636365
14210,745,7,17.980679611650487,1852.01,0.9708737864077669
14211,1087,13,17.239745762711863,2034.29,5.084745762711865
14212,207,1,28.801111111111116,259.21000000000004,0.0
14213,-60,1,-58.68000000000001,-293.40000000000003,100.0
14214,721,7,13.793142857142858,965.52,4.285714285714286
14215,1227,7,15.847431192660551,1727.3700000000001,0.9174311926605505
14216,564,4,28.51322033898305,1682.28,0.0
14217,577,24,16.58373831775701,1774.46,6.5420560747663545
14218,157,1,14.042500000000002,168.51000000000002,0.0
14219,77,1,12.727142857142857,89.09,0.0
14220,220,2,25.993333333333332,545.86,0.0
14221,2024,10,16.229329896907217,3148.49,0.5154639175257731
14222,535,1,15.360975609756096,629.8,0.0
14223,549,4,15.384918032786885,938.48,1.639344262295082
14224,449,4,7.695254237288135,908.04,0.0
14226,881,7,22.729589041095892,1659.26,8.21917808219178
14227,1776,15,17.88617486338798,3273.17,4.371584699453552
14229,479,5,27.543023255813953,1184.35,6.976744186046512
14231,402,5,15.032592592592593,811.76,7.4074074074074066
14232,1530,8,15.553050847457627,1835.26,2.5423728813559325
14233,481,5,31.17361111111111,1122.25,2.7777777777777777
14234,809,4,4.679559748427673,744.05,0.0
14235,1295,6,26.8695,2149.56,1.25
14236,269,2,28.627333333333336,429.41,0.0
14237,38,1,15.177777777777777,136.6,0.0
14238,101,1,16.90625,135.25,0.0
14239,978,13,19.728965517241377,2288.56,3.4482758620689653
14240,413,2,20.75809523809524,871.84,0.0
14241,143,1,21.205000000000002,212.05,0.0
14242,123,2,16.809375,268.95,0.0
14243,1107,14,16.515135135135136,2444.2400000000002,4.72972972972973
14245,960,5,14.72642857142857,1649.36,3.571428571428571
14246,722,3,18.9296,1419.72,0.0
14247,47,1,6.4735,129.47,0.0
14248,100,1,36.56375,292.51,0.0
14250,1157,3,16.998378378378376,1886.82,0.0
14251,1291,5,29.41794871794872,2294.6,0.0
14256,404,3,16.912222222222223,913.26,1.8518518518518516
14257,1327,6,24.825420560747666,2656.32,0.9345794392523363
14258,2140,10,60.79035714285715,6808.52,0.8928571428571428
14259,67,1,23.669999999999998,118.35,0.0
14261,387,2,20.219807692307693,1051.43,0.0
14262,1560,8,17.443776223776226,2494.46,0.0
14264,66,3,16.722105263157896,317.72,10.526315789473683
14265,313,2,15.05516129032258,466.71,0.0
14267,455,7,17.596666666666668,1161.38,16.666666666666664
14270,195,1,16.336206896551722,473.75,0.0
14271,88,1,10.931999999999999,109.32,0.0
14272,474,2,12.16,401.28000000000003,0.0
14273,264,4,19.309310344827587,559.97,0.0
14276,714,5,13.513866666666667,1013.54,14.666666666666666
14277,1596,4,16.232938596491227,3701.11,1.3157894736842104
14280,52,1,15.68,125.44,0.0
14282,2158,15,20.32128205128205,3170.12,0.0
14284,157,3,16.545588235294115,562.55,5.88235294117647
14285,383,4,51.52407407407408,1391.15,0.0
14286,3882,5,15.032631578947369,4284.3,1.7543859649122806
14287,124,4,13.105454545454545,144.16,18.181818181818183
14288,162,2,21.45294117647059,364.7,5.88235294117647
14289,290,6,18.96936170212766,891.5600000000001,0.0
14290,894,6,21.75873786407767,2241.15,1.9417475728155338
14291,2637,12,15.529663865546219,3696.06,0.42016806722689076
14292,1229,14,30.42027777777778,3285.3900000000003,7.4074074074074066
14293,698,4,17.08622950819672,1042.26,0.0
14295,80,2,21.50714285714286,150.55,28.57142857142857
14297,752,6,18.71578125,1197.81,3.125
14298,30869,45,22.16208536585366,36345.82,0.1829268292682927
14299,1569,18,15.925123456790123,2579.87,11.728395061728394
14300,32,1,14.4,43.2,0.0
14301,266,2,22.111875,353.79,18.75
14304,64,2,7.485185185185185,202.1,37.03703703703704
14305,1061,5,16.259999999999998,1788.6,4.545454545454546
14306,528,3,39.862,1395.17,5.714285714285714
14307,1910,6,16.024944444444444,2884.49,0.0
14309,1275,10,16.092845528455285,1979.42,4.878048780487805
14311,112,2,8.045925925925927,217.24,25.925925925925924
14312,857,6,17.337816091954025,1508.39,0.0
14314,173,1,12.6425,101.14,0.0
14315,981,7,22.67625,2358.33,2.8846153846153846
14317,253,1,20.807916666666667,499.39,0.0
14320,239,3,8.097857142857142,340.11,26.190476190476193
14321,1940,5,11.390569105691057,1401.04,0.0
14323,337,4,13.4490243902439,551.41,12.195121951219512
14326,74,2,15.066666666666666,135.6,11.11111111111111
14327,137,1,25.587500000000002,307.05,0.0
14329,2616,14,17.40617100371747,4682.26,3.717472118959108
14331,249,2,16.438214285714285,460.27,0.0
14332,385,3,28.586153846153845,743.24,0.0
14333,52,2,17.186842105263157,326.55,21.052631578947366
14334,1664,9,15.156993865030676,2470.59,0.6134969325153374
14335,342,2,7.183650793650793,452.57,0.0
14336,1274,4,15.98777777777778,1438.9,0.0
14338,299,4,15.081764705882351,512.78,8.823529411764707
14339,148,4,15.895000000000001,286.11,22.22222222222222
14340,58,1,22.45,134.7,0.0
14341,1289,9,15.929538461538463,2070.84,0.7692307692307693
14342,271,6,18.951666666666664,454.84,12.5
14344,416,8,10.84718309859155,770.1500000000001,0.0
14345,49,1,17.888333333333332,107.33,0.0
14346,583,2,15.398500000000002,923.9100000000001,0.0
14348,182,1,22.540000000000003,405.72,0.0
14349,86,1,4.304838709677419,133.45,0.0
14350,164,2,12.291428571428572,258.12,14.285714285714285
14351,12,1,51.0,51.0,0.0
14352,516,4,21.425744680851064,1007.01,0.0
14353,64,1,15.1,90.6,0.0
14354,135,2,14.882222222222222,133.94,0.0
14355,92,1,15.854545454545455,174.4,0.0
14356,263,4,15.293157894736842,581.14,13.157894736842104
14357,147,1,5.450731707317074,223.48000000000002,0.0
14359,363,6,14.86948275862069,862.43,5.172413793103448
14360,1139,4,17.219152542372882,2031.86,0.0
14362,100,1,3.826829268292683,156.9,0.0
14364,966,8,29.59,2041.71,0.0
14367,4136,19,16.20075046904315,8635.0,1.6885553470919326
14368,36,1,17.375,139.0,0.0
14371,34,1,25.125,100.5,0.0
14373,17,1,12.862499999999999,51.449999999999996,0.0
14375,194,1,3.4357333333333333,257.68,0.0
14377,131,2,39.82272727272727,438.05,0.0
14379,289,2,7.52195652173913,346.01,0.0
14381,146,1,3.619285714285714,202.68,0.0
14382,638,1,3.947099236641221,517.0699999999999,0.0
14383,649,3,18.89457627118644,1114.78,0.0
14385,158,3,14.40857142857143,201.72,0.0
14386,54,1,20.32857142857143,142.3,0.0
14387,804,3,12.197857142857144,1707.7,0.0
14388,1825,10,15.987958115183245,3053.7,2.6178010471204187
14389,528,5,13.947903225806451,864.77,27.419354838709676
14390,1925,13,14.508075601374571,4221.85,1.718213058419244
14393,13,1,13.59,67.95,0.0
14395,1673,12,9.750821529745043,3442.04,0.84985835694051
14396,225,2,6.628630136986301,483.89,0.0
14397,1323,23,20.31915789473684,1930.32,8.421052631578947
14400,318,2,16.008076923076924,416.21000000000004,3.8461538461538463
14401,3299,14,19.031530054644808,3482.77,0.546448087431694
14403,238,5,32.777307692307694,852.21,23.076923076923077
14404,729,7,12.932403846153846,1344.97,0.9615384615384616
14406,64,1,17.837500000000002,142.70000000000002,0.0
14407,947,9,20.407236842105263,1550.95,3.9473684210526314
14408,1361,7,20.47467289719626,2190.79,0.0
14409,703,7,22.071272727272728,1213.92,1.8181818181818181
14410,322,15,2.1022299651567944,603.34,32.40418118466899
14411,169,1,64.2,898.8000000000001,0.0
14412,621,3,14.844888888888889,668.02,4.444444444444445
14413,68,1,5.269565217391304,121.2,0.0
14414,1815,8,12.53418367346939,1228.3500000000001,1.0204081632653061
14415,2863,18,9.265392156862745,5670.42,3.594771241830065
14416,201,2,19.29642857142857,270.15,0.0
14418,1542,3,14.223870967741936,1763.76,0.0
14419,485,6,5.118834951456311,1054.48,0.0
14420,330,2,12.820333333333334,384.61,3.3333333333333335
14421,360,2,29.899259259259257,807.28,0.0
14422,2432,6,18.118423423423422,4022.29,0.0
14423,69,1,45.61666666666667,136.85,0.0
14424,23,1,154.33,154.33,0.0
14426,1912,16,12.355454545454545,3261.84,15.151515151515152
14427,201,2,19.66764705882353,334.35,0.0
14428,379,7,7.228716216216216,1069.85,2.7027027027027026
14431,122,2,17.48909090909091,384.76,22.727272727272727
14432,1988,6,5.6849214659685865,2171.64,0.0
14434,264,6,95.30833333333334,1143.7,0.0
14436,126,1,9.371111111111112,84.34,0.0
14437,59,2,9.091666666666667,54.55,16.666666666666664
14438,82,1,14.655555555555557,131.9,0.0
14439,463,1,75.15,2404.8,0.0
14440,578,5,40.1,2205.5,0.0
14441,427,10,25.421016949152545,1499.8400000000001,13.559322033898304
14442,461,5,19.857499999999998,1350.31,7.352941176470589
14443,893,7,13.875918367346937,1359.84,5.1020408163265305
14446,838,4,3.4583959044368604,1013.3100000000001,0.0
14447,569,5,16.579,1160.53,0.0
14448,79,2,12.505,250.10000000000002,0.0
14449,752,4,3.476705426356589,896.99,0.0
14450,238,3,12.04975,481.99,0.0
14451,387,2,6.070183486238532,661.65,0.0
14452,119,2,4.103870967741935,254.44,0.0
14453,49,1,5.383181818181819,118.43,0.0
14456,2607,14,3.0237052200614123,2954.16,0.7164790174002047
14457,74,1,24.035,96.14,0.0
14459,628,1,42.30945945945946,1565.45,0.0
14460,356,4,11.381764705882354,193.49,5.88235294117647
14461,729,3,10.780333333333333,1940.46,0.0
14462,904,15,7.673617886178862,1887.71,2.4390243902439024
14463,109,3,61.93,371.58,0.0
14465,380,3,7.143615384615385,928.6700000000001,0.0
14466,895,7,26.803472222222226,1929.8500000000001,0.0
14467,278,4,6.474555555555556,582.71,0.0
14470,179,2,9.439302325581394,405.89,0.0
14472,1124,8,6.464733096085409,1816.59,0.0
14473,75,2,31.437142857142856,220.06,0.0
14474,139,2,16.590333333333334,497.71,3.3333333333333335
14475,412,6,16.654468085106384,782.76,10.638297872340425
14476,130,1,11.163157894736841,212.1,0.0
14477,223,5,38.26272727272727,420.89,9.090909090909092
14479,117,2,17.569444444444443,316.25,0.0
14480,141,1,21.20923076923077,275.72,0.0
14481,431,2,19.552333333333333,586.57,0.0
14482,992,6,9.495069444444445,1367.29,0.0
14483,92,2,12.711,127.11,10.0
14484,183,1,22.094285714285714,309.32,0.0
14485,71,1,3.4936170212765956,164.2,0.0
14487,734,7,7.724344827586207,1120.03,0.6896551724137931
14488,612,2,16.55857142857143,811.37,6.122448979591836
14489,286,1,15.086333333333334,452.59000000000003,0.0
14491,137,2,19.14470588235294,325.46,0.0
14493,1236,7,18.520325203252032,2278.0,2.4390243902439024
14494,91,1,19.75857142857143,138.31,0.0
14495,62,2,20.633333333333333,123.8,0.0
14496,145,2,24.031052631578948,456.59000000000003,0.0
14497,229,2,14.209354838709677,440.49,6.451612903225806
14498,1003,5,8.86217616580311,1710.4,0.0
14499,501,3,4.2026804123711345,815.32,0.0
14500,79,3,40.69285714285714,284.85,0.0
14501,133,3,17.67,212.04000000000002,16.666666666666664
14502,1480,14,3.627749603803487,2289.11,1.109350237717908
14503,1860,6,20.20780487804878,3314.08,0.0
14504,304,4,6.123177570093458,655.18,0.0
14505,2649,11,6.987173100871731,5610.7,0.49813200498132004
14506,717,5,6.24246835443038,1972.6200000000001,0.0
14507,559,7,12.067755102040815,1182.6399999999999,2.0408163265306123
14508,129,2,4.592631578947368,261.78,0.0
14511,744,6,17.120985915492955,1215.59,4.225352112676056
14512,121,2,10.19086956521739,234.39,0.0
14513,116,4,13.533888888888889,243.61,33.33333333333333
14514,534,3,13.474794520547945,983.66,0.0
14515,922,6,19.20059405940594,1939.26,0.0
14517,91,2,17.875,321.75,0.0
14518,132,1,8.629999999999999,138.07999999999998,0.0
14520,62,2,32.2475,128.99,0.0
14522,275,4,37.319411764705876,634.43,0.0
14523,151,1,15.845,190.14000000000001,0.0
14524,670,9,8.404187192118226,1706.05,0.0
14525,1890,13,10.64721476510067,3172.87,2.348993288590604
14527,2020,86,7.281097922848664,7361.19,3.857566765578635
14528,242,1,18.029999999999998,324.53999999999996,0.0
14529,348,3,2.6604366812227074,609.24,0.0
14530,1098,6,12.323194444444445,2661.81,0.0
14532,276,4,14.397031250000001,921.4100000000001,0.0
14533,1089,9,16.962153846153846,1102.54,4.615384615384616
14534,1766,25,7.059695340501792,3939.31,6.989247311827956
14535,1660,4,8.32960960960961,2773.76,0.9009009009009009
14536,40,1,8.047368421052632,152.9,0.0
14537,120,1,35.556,355.56,0.0
14538,155,2,20.26578947368421,385.05,0.0
14539,396,2,16.276875,520.86,0.0
14540,416,3,12.821842105263158,974.46,0.0
14541,630,8,12.92036036036036,1434.16,0.0
14542,19,1,20.65,103.25,0.0
14543,509,21,21.82878504672897,2335.68,32.71028037383177
14544,1165,2,14.842105263157896,1692.0,0.0
14546,1277,9,5.918609112709832,2468.06,4.316546762589928
14547,2319,9,10.174277929155313,3733.96,0.2724795640326975
14548,92,2,58.65,234.6,0.0
14549,123,1,5.009107142857142,280.51,0.0
14550,385,2,15.488541666666668,743.45,0.0
14551,104,2,17.108,171.08,0.0
14552,91,1,2.8460344827586206,165.07,0.0
14553,475,5,5.844601769911504,660.4399999999999,0.0
14554,1301,4,10.293657407407407,2223.43,0.0
14555,117,2,14.38904761904762,302.17,0.0
14557,162,2,7.3950000000000005,236.64000000000001,50.0
14560,760,24,24.292236842105265,1846.21,2.631578947368421
14561,878,3,14.862608695652174,1025.52,0.0
